ensembl_gene_id	external_gene_name	start_position	end_position	strand	gene_biotype
ENSG00000237130	MRPS6P2	51312140	51312509	1	pseudogene
ENSG00000237180	CYP46A4P	48555040	48555306	1	pseudogene
ENSG00000237200	ZBTB40-IT1	22843967	22846201	1	sense_intronic
ENSG00000237213	RPL23AP22	193725945	193726397	-1	pseudogene
ENSG00000237250	RP11-193H5.1	238025475	238091621	1	antisense
ENSG00000237276	ANO7P1	16542404	16554522	-1	pseudogene
ENSG00000237278	RLIMP2	113667943	113669505	-1	pseudogene
ENSG00000237290	RP11-214L19.1	38674706	38680439	-1	lincRNA
ENSG00000237292	RP11-540K16.1	181143620	181151344	1	lincRNA
ENSG00000237330	RNF223	1006346	1009687	-1	protein_coding
ENSG00000237379	CBX1P3	203923768	203924908	1	pseudogene
ENSG00000237402	CAMTA1-IT1	7429003	7430331	1	sense_intronic
ENSG00000237413	RP11-183M13.1	78695283	78835149	1	processed_transcript
ENSG00000237415	NRBF2P3	111390699	111391563	-1	pseudogene
ENSG00000237424	FOXD2-AS1	47897805	47900313	-1	antisense
ENSG00000237435	RP11-147C23.1	96403457	96488436	1	protein_coding
ENSG00000237463	RP11-280O1.2	165446078	165551392	-1	antisense
ENSG00000237469	TUBB8P10	227680730	227682843	-1	pseudogene
ENSG00000237492	OR2L9P	248138043	248138955	1	pseudogene
ENSG00000237505	RP11-76N22.2	89003196	89150887	-1	antisense
ENSG00000237514	PTP4A1P7	176585404	176585925	-1	pseudogene
ENSG00000237533	PFN1P6	148736689	148737087	-1	pseudogene
ENSG00000237556	KCND3-AS1	112451958	112453553	1	antisense
ENSG00000237613	FAM138A	34554	36081	-1	lincRNA
ENSG00000237622	TCEB1P18	68841010	68841346	-1	pseudogene
ENSG00000237624	OXCT2P1	39980628	39982162	1	pseudogene
ENSG00000237663	DNAJC19P7	52717734	52718445	-1	pseudogene
ENSG00000237707	RP5-1018K9.1	169073362	169074145	1	antisense
ENSG00000237763	AMY1A	104197912	104207173	1	protein_coding
ENSG00000237847	FAM231A	16999498	17000007	1	protein_coding
ENSG00000237853	RP5-833A20.1	61714617	61719182	-1	lincRNA
ENSG00000237872	POU5F1P4	155402969	155404053	1	pseudogene
ENSG00000237928	RP4-668G5.1	61405911	61436448	-1	antisense
ENSG00000237959	RPL36AP10	89043563	89043884	1	pseudogene
ENSG00000237973	hsa-mir-6723	566454	567996	1	pseudogene
ENSG00000237975	FLG-AS1	152140601	152339163	1	antisense
ENSG00000237991	RPL35P1	237144637	237145008	1	pseudogene
ENSG00000238005	RP11-443B7.1	235093089	235105809	-1	lincRNA
ENSG00000238037	OOSP1P1	44620700	44620973	-1	pseudogene
ENSG00000238051	ISCUP1	170180151	170180598	-1	pseudogene
ENSG00000238078	RP11-295M18.2	221002597	221005771	1	lincRNA
ENSG00000238087	FMO8P	166535415	166549942	1	pseudogene
ENSG00000238118	SLC25A24P2	108926358	108963917	-1	pseudogene
ENSG00000238137	ARPC3P2	211615616	211616148	1	pseudogene
ENSG00000238142	RP11-108M9.4	17215033	17216144	-1	lincRNA
ENSG00000238173	RPL39P6	11293020	11293169	1	pseudogene
ENSG00000238183	RPS27P5	226969202	226969445	1	pseudogene
ENSG00000238198	RP11-31F15.2	113554309	113615727	-1	lincRNA
ENSG00000238199	UBE2V2P3	11338673	11339408	-1	pseudogene
ENSG00000238243	OR2W3	248031277	248060449	1	protein_coding
ENSG00000238249	HMGN2P17	8953468	8954210	1	pseudogene
ENSG00000238256	MTND5P20	114119379	114119521	-1	pseudogene
ENSG00000238365	RNU7-57P	154311219	154311278	1	snRNA
ENSG00000238382	RNU6-1211P	232835950	232836054	1	snRNA
ENSG00000238482	RNU6-1208P	25104364	25104470	-1	snRNA
ENSG00000238603	RNVU1-1	143647014	143647177	-1	snRNA
ENSG00000238653	RNU7-62P	64850081	64850142	-1	snRNA
ENSG00000238677	RNA5SP58	147665993	147666115	1	rRNA
ENSG00000238705	MIR1976	26881033	26881084	1	miRNA
ENSG00000238711	RNY4P25	151411476	151411571	1	misc_RNA
ENSG00000238754	snoU109	193026411	193026545	-1	snoRNA
ENSG00000238765	RNA5SP57	146124161	146124283	1	rRNA
ENSG00000238778	RNU7-80P	68238276	68238336	-1	snRNA
ENSG00000238825	RNU1-13P	143673129	143673290	-1	snRNA
ENSG00000238934	ACA64	161110998	161111126	-1	snoRNA
ENSG00000239007	RNU7-95P	54154422	54154485	-1	snRNA
ENSG00000239149	SNORA59A	12567300	12567451	1	snoRNA
ENSG00000239319	RN7SL854P	66226743	66227035	-1	misc_RNA
ENSG00000239373	RN7SL425P	171461550	171461858	1	misc_RNA
ENSG00000239428	GM2AP2	171361368	171361929	1	pseudogene
ENSG00000239475	HYDIN2	146310555	146349531	1	pseudogene
ENSG00000239494	RN7SL333P	169828897	169829193	1	misc_RNA
ENSG00000239504	RN7SL583P	88943514	88943797	-1	misc_RNA
ENSG00000239560	RN7SL479P	44582772	44583069	-1	misc_RNA
ENSG00000239640	RN7SL62P	53180071	53180365	1	misc_RNA
ENSG00000239690	RN7SL668P	235039933	235040233	1	misc_RNA
ENSG00000239710	RN7SL692P	93440386	93440680	-1	misc_RNA
ENSG00000239794	RN7SL653P	92295333	92295631	-1	misc_RNA
ENSG00000239810	WI2-3308P17.2	13052394	13052998	-1	protein_coding
ENSG00000239873	GAPDHP27	120101378	120102397	-1	pseudogene
ENSG00000239887	C1orf226	162336698	162356600	1	protein_coding
ENSG00000239984	RN7SL420P	116149092	116149390	1	misc_RNA
ENSG00000240021	TEX35	178482212	178517734	1	protein_coding
ENSG00000240038	AMY2B	104096437	104122156	1	protein_coding
ENSG00000240194	CYMP	111023374	111033899	1	pseudogene
ENSG00000240244	GAPDHP33	120138790	120139802	-1	pseudogene
ENSG00000240361	OR4G11P	62948	63887	1	pseudogene
ENSG00000240374	RN7SL503P	35757801	35758099	-1	misc_RNA
ENSG00000240386	LCE1F	152748848	152749445	1	protein_coding
ENSG00000240409	MTATP8P1	568915	569121	1	pseudogene
ENSG00000240490	RN7SL277P	19750878	19751163	1	misc_RNA
ENSG00000240502	RN7SL837P	231029887	231030173	1	misc_RNA
ENSG00000240520	UOX	84831111	84863514	-1	pseudogene
ENSG00000240563	L1TD1	62660503	62678000	1	protein_coding
ENSG00000240692	RN7SL538P	70345275	70345577	1	misc_RNA
ENSG00000240750	RN7SL559P	28358397	28358691	-1	misc_RNA
ENSG00000240929	HIST2H2BB	149369722	149399226	-1	pseudogene
ENSG00000241014	RP11-244H3.1	35439957	35450914	-1	processed_transcript
ENSG00000241128	OR14A2	247886401	247887345	-1	protein_coding
ENSG00000241188	RN7SL165P	27141313	27141601	1	misc_RNA
ENSG00000241347	RN7SL466P	161705598	161705889	1	misc_RNA
ENSG00000241361	SLC25A24P1	108815565	108918572	1	pseudogene
ENSG00000241395	RN7SL344P	211965455	211965748	-1	misc_RNA
ENSG00000241563	CORT	10509776	10511959	1	protein_coding
ENSG00000241745	RN7SL788P	52615777	52616089	1	misc_RNA
ENSG00000241794	SPRR2A	153028589	153030013	-1	protein_coding
ENSG00000241975	TCEB1P19	89294785	89295102	1	pseudogene
ENSG00000241992	RN7SL831P	97048765	97049081	1	misc_RNA
ENSG00000242042	RP11-690C23.2	246679341	246687589	-1	lincRNA
ENSG00000242125	SNHG3	28832492	28837404	1	sense_intronic
ENSG00000242193	RP11-568K15.1	177975271	178007085	-1	pseudogene
ENSG00000242252	BGLAP	156211753	156213112	1	protein_coding
ENSG00000242267	SKINTL	48561764	48648100	-1	pseudogene
ENSG00000242349	NPPA-AS1	11901074	11908136	1	antisense
ENSG00000242379	RN7SL261P	147161375	147161681	1	misc_RNA
ENSG00000242482	RN7SL392P	68122516	68122812	-1	misc_RNA
ENSG00000242485	MRPL20	1337288	1342693	-1	protein_coding
ENSG00000242529	AHCYP8	248885294	248885502	-1	pseudogene
ENSG00000242565	RN7SL372P	153676564	153676859	1	misc_RNA
ENSG00000242598	MED28P8	82022806	82023517	-1	pseudogene
ENSG00000242676	ANKRD20A12P	142697653	142729971	-1	pseudogene
ENSG00000242688	RN7SL304P	20297462	20297760	1	misc_RNA
ENSG00000242764	RN7SL824P	92867948	92868242	-1	misc_RNA
ENSG00000242769	RN7SL432P	115240250	115240545	-1	misc_RNA
ENSG00000242794	RN7SL299P	232358612	232358891	1	misc_RNA
ENSG00000242860	RN7SL180P	62538120	62538411	1	misc_RNA
ENSG00000242943	NKAIN1P1	148864594	148865175	-1	pseudogene
ENSG00000243051	RN7SL269P	169927085	169927387	-1	misc_RNA
ENSG00000243073	PRAMEF4	12939045	12946025	-1	protein_coding
ENSG00000243173	RN7SL861P	162747520	162747802	1	misc_RNA
ENSG00000243267	RN7SL614P	10676893	10677170	1	misc_RNA
ENSG00000243284	VSIG8	159824106	159832447	-1	protein_coding
ENSG00000243323	PTPRVP	202137179	202158583	1	pseudogene
ENSG00000243364	EFNA4	155036207	155042029	1	protein_coding
ENSG00000243437	RN7SL370P	78111009	78111301	1	misc_RNA
ENSG00000243452	NBPF15	148555979	148596267	1	protein_coding
ENSG00000243480	AMY2A	104159999	104168402	1	protein_coding
ENSG00000243485	MIR1302-10	29554	31109	1	lincRNA
ENSG00000243539	RN7SL649P	12096799	12097071	-1	misc_RNA
ENSG00000243709	LEFTY1	226073982	226099082	-1	protein_coding
ENSG00000243710	WDR65	43637820	43720029	1	protein_coding
ENSG00000243725	TTC4	55181495	55208330	1	protein_coding
ENSG00000243749	ZMYM6NB	35447136	35450954	-1	protein_coding
ENSG00000243872	RN7SL464P	220745085	220745377	-1	misc_RNA
ENSG00000243905	RN7SL679P	26919737	26920037	-1	misc_RNA
ENSG00000243967	NBPF5P	108918460	108953436	1	processed_transcript
ENSG00000243970	PPIEL	39997510	40024379	-1	pseudogene
ENSG00000244020	MT1HL1	237167403	237167718	-1	protein_coding
ENSG00000244038	DDOST	20978270	20988000	-1	protein_coding
ENSG00000244057	LCE3C	152573138	152573562	1	protein_coding
ENSG00000244066	RN7SL148P	244267234	244267510	1	misc_RNA
ENSG00000244094	SPRR2F	153084590	153085991	-1	protein_coding
ENSG00000244211	PDZK1P2	147466533	147481824	-1	pseudogene
ENSG00000244256	RN7SL130P	64121414	64121716	1	misc_RNA
ENSG00000244371	PFN1P8	146392310	146392852	-1	pseudogene
ENSG00000244389	RN7SL242P	70645829	70646123	-1	misc_RNA
ENSG00000244414	CFHR1	196788887	196801319	1	protein_coding
ENSG00000244433	PGBD4P7	95138474	95139717	-1	pseudogene
ENSG00000244457	ENO1P1	236646465	236647768	1	pseudogene
ENSG00000244568	RN7SL654P	184304792	184305081	1	misc_RNA
ENSG00000244682	FCGR2C	161551129	161575452	1	polymorphic_pseudogene
ENSG00000244703	CD46P1	207818579	207830755	1	pseudogene
ENSG00000248333	CDK11B	1570603	1590473	-1	protein_coding
ENSG00000248442	OR10J7P	159320883	159321816	1	pseudogene
ENSG00000248485	PCP4L1	161228517	161255240	1	protein_coding
ENSG00000248527	MTATP6P1	569076	569756	1	pseudogene
ENSG00000248642	OR10J2P	159248831	159249791	-1	pseudogene
ENSG00000249087	C1orf213	23695490	23698332	1	protein_coding
ENSG00000249197	OR10J9P	159375213	159376199	-1	pseudogene
ENSG00000249730	OR10J4	159401994	159402928	1	polymorphic_pseudogene
ENSG00000249798	HSD3BP3	120081132	120088536	1	pseudogene
ENSG00000250536	ABHD17AP3	214778813	214782183	-1	pseudogene
ENSG00000251246	EFNA3	155036224	155059283	1	protein_coding
ENSG00000251503	APITD1-CORT	10490159	10512210	1	protein_coding
ENSG00000251686	OR10J8P	159335951	159336879	1	pseudogene
ENSG00000251720	RNU7-123P	64002382	64002441	-1	snRNA
ENSG00000251750	RNU5F-8P	240816667	240816777	1	snRNA
ENSG00000251754	RNU6-999P	245207230	245207334	1	snRNA
ENSG00000251767	RNU7-8P	77886010	77886071	1	snRNA
ENSG00000251785	RNA5SP20	78080554	78080637	1	rRNA
ENSG00000251789	RNU4-57P	223547164	223547266	1	snRNA
ENSG00000251795	SNORA66	93303575	93303627	1	snoRNA
ENSG00000251813	RNU6-983P	194457233	194457335	-1	snRNA
ENSG00000251825	RN7SKP19	73657287	73657538	-1	misc_RNA
ENSG00000251861	SCARNA20	204697119	204697234	1	snoRNA
ENSG00000251866	SCARNA21	15868660	15868799	1	snoRNA
ENSG00000251875	RNU5F-2P	179545403	179545484	1	snRNA
ENSG00000251914	RNU7-200P	21167734	21167795	1	snRNA
ENSG00000251943	RNU6-693P	172582568	172582674	-1	snRNA
ENSG00000251958	RNU6-1102P	78554672	78554767	-1	snRNA
ENSG00000251977	RNU6-991P	8352217	8352323	-1	snRNA
ENSG00000252005	RNU4ATAC8P	74349396	74349505	1	snRNA
ENSG00000252011	SNORA25	246996750	246996831	-1	snoRNA
ENSG00000252018	RNU2-30P	53219994	53220134	1	snRNA
ENSG00000252032	RNU6-1281P	52004297	52004401	-1	snRNA
ENSG00000252051	RN7SKP276	229546247	229546514	-1	misc_RNA
ENSG00000252056	RNU5E-2P	236026688	236026737	-1	snRNA
ENSG00000252073	RNU6-947P	245118160	245118265	1	snRNA
ENSG00000252084	RN7SKP12	242351949	242352091	-1	misc_RNA
ENSG00000252086	RNA5SP76	219935131	219935217	1	rRNA
ENSG00000252105	RNU1-143P	149286177	149286322	-1	snRNA
ENSG00000252116	RNU4ATAC4P	67733284	67733409	-1	snRNA
ENSG00000252121	RNU6-970P	93435161	93435267	-1	snRNA
ENSG00000252135	RNVU1-2	143670468	143670602	-1	snRNA
ENSG00000252151	RNU6-1265P	14450728	14450830	-1	snRNA
ENSG00000252162	RNU6-830P	55864187	55864293	1	snRNA
ENSG00000252190	SCARNA17	26332497	26332621	1	snoRNA
ENSG00000252222	RNU7-13P	184790562	184790623	-1	snRNA
ENSG00000252231	RNA5SP67	173890208	173890338	1	rRNA
ENSG00000252236	SNORA26	156161854	156161994	-1	snoRNA
ENSG00000252241	U3	193700988	193701074	-1	snoRNA
ENSG00000252259	RNA5SP49	63652007	63652121	-1	rRNA
ENSG00000252262	RNA5SP61	162308433	162308532	1	rRNA
ENSG00000252282	RNU6-1089P	245186317	245186420	1	snRNA
ENSG00000252290	SNORA25	237718340	237718471	-1	snoRNA
ENSG00000252338	RNU6-503P	76003700	76003804	-1	snRNA
ENSG00000252354	SNORD112	172317283	172317357	1	snoRNA
ENSG00000252359	SNORD112	165041710	165041781	-1	snoRNA
ENSG00000252368	RNA5SP43	37730278	37730387	-1	rRNA
ENSG00000252371	RNU6-725P	238488987	238489088	-1	snRNA
ENSG00000252396	RN7SKP195	237284107	237284409	1	misc_RNA
ENSG00000252404	SCARNA16	9142755	9142938	1	snoRNA
ENSG00000252407	RNU7-183P	185403376	185403437	1	snRNA
ENSG00000252413	RNU7-121P	40189238	40189299	-1	snRNA
ENSG00000252417	RNU7-179P	15934573	15934640	-1	snRNA
ENSG00000252429	RNU7-29P	28470667	28470728	-1	snRNA
ENSG00000252433	SNORA31	67568328	67568462	-1	snoRNA
ENSG00000252448	SNORA63	38349909	38349989	1	snoRNA
ENSG00000252484	RN7SKP49	224294984	224295243	-1	misc_RNA
ENSG00000252495	SNORD112	246970417	246970487	1	snoRNA
ENSG00000252501	RNU4-77P	233584372	233584527	-1	snRNA
ENSG00000252506	RNU6-180P	229518875	229518935	1	snRNA
ENSG00000252510	RNA5SP55	117504969	117505093	-1	rRNA
ENSG00000252515	RNU6-1171P	25667462	25667525	1	snRNA
ENSG00000252516	RNA5SP82	247367872	247367963	-1	rRNA
ENSG00000252530	RNU6-965P	102194198	102194293	-1	snRNA
ENSG00000252552	RNU6-307P	174965661	174965766	1	snRNA
ENSG00000252553	RNA5SP73	189635279	189635386	-1	rRNA
ENSG00000252563	RNA5SP45	41932608	41932699	-1	rRNA
ENSG00000252578	RNU6-135P	23490446	23490546	1	snRNA
ENSG00000252646	SNORD112	54991059	54991126	1	snoRNA
ENSG00000252650	RNA5SP75	204676448	204676558	-1	rRNA
ENSG00000252656	RN7SKP88	145044651	145044900	1	misc_RNA
ENSG00000252669	U3	153970517	153970627	-1	snoRNA
ENSG00000252691	SCARNA18	26332707	26332790	1	snoRNA
ENSG00000252692	SNORD60	206261008	206261093	-1	snoRNA
ENSG00000252717	RNU6-352P	102325407	102325513	1	snRNA
ENSG00000252728	SNORD112	35409357	35409425	1	snoRNA
ENSG00000252740	SNORD112	163355655	163355726	1	snoRNA
ENSG00000252750	RNU7-70P	113177341	113177406	-1	snRNA
ENSG00000252752	RNU6-210P	93475814	93475908	1	snRNA
ENSG00000252760	RNA5SP54	111584456	111584547	1	rRNA
ENSG00000252765	SCARNA16	101598709	101598895	1	snoRNA
ENSG00000252790	SNORD112	184647068	184647141	1	snoRNA
ENSG00000252797	RN7SKP272	90453272	90453503	-1	misc_RNA
ENSG00000252808	SCARNA4	155895749	155895877	-1	snoRNA
ENSG00000252826	RNU1-92P	149215166	149215300	-1	snRNA
ENSG00000252840	SNORA44	151500307	151500414	-1	snoRNA
ENSG00000252853	SNORD112	206855308	206855380	1	snoRNA
ENSG00000252860	RNU6-570P	200023189	200023293	1	snRNA
ENSG00000252879	RN7SKP98	212272863	212273018	-1	misc_RNA
ENSG00000252906	SCARNA3	175937534	175937676	-1	snoRNA
ENSG00000252920	SNORA31	152984958	152985090	-1	snoRNA
ENSG00000252925	RNU1-68P	149671723	149671868	-1	snRNA
ENSG00000252946	SNORD112	204873875	204873946	-1	snoRNA
ENSG00000252947	SCARNA1	28160912	28161077	1	snoRNA
ENSG00000252956	RNA5SP40	9497728	9497837	-1	rRNA
ENSG00000252969	SNORA70	12281205	12281328	-1	snoRNA
ENSG00000252977	RNA5SP70	181740702	181740780	1	rRNA
ENSG00000252987	RNA5SP66	169036502	169036602	1	rRNA
ENSG00000253005	RNU6-176P	28469248	28469352	-1	snRNA
ENSG00000253022	RNU6-731P	6600914	6601024	1	snRNA
ENSG00000253025	RNU2-12P	176212998	176213165	-1	snRNA
ENSG00000253039	RNA5SP47	45397995	45398103	1	rRNA
ENSG00000253042	SNORA70	202496438	202496555	-1	snoRNA
ENSG00000253047	SNORA40	150573015	150573135	-1	snoRNA
ENSG00000253060	SCARNA20	171737210	171737315	1	snoRNA
ENSG00000253074	RNU6-586P	67661823	67661926	1	snRNA
ENSG00000253085	SCARNA11	14022565	14022694	-1	snoRNA
ENSG00000253086	RNU6-537P	11212407	11212509	1	snRNA
ENSG00000253097	RNU2-19P	205535844	205535927	1	snRNA
ENSG00000253148	RGS21	192286122	192336415	1	protein_coding
ENSG00000253193	FCGR1C	149369294	149378365	1	pseudogene
ENSG00000253304	TMEM200B	29445940	29450447	-1	protein_coding
ENSG00000253313	C1orf210	43747554	43751288	-1	protein_coding
ENSG00000253368	TRNP1	27320198	27327389	1	protein_coding
ENSG00000253831	ETV3L	157061836	157069600	-1	protein_coding
ENSG00000254685	FPGT	74663896	74699770	1	protein_coding
ENSG00000254726	MEX3A	156041804	156051789	-1	protein_coding
ENSG00000255103	KIAA0754	39876151	39882154	1	protein_coding
ENSG00000255854	PPIAL4B	144363462	144364246	-1	protein_coding
ENSG00000255963	PPIAL4A	147954635	147955419	-1	protein_coding
ENSG00000256049	PADI6	17698691	17728195	1	processed_transcript
ENSG00000256374	PPIAL4D	148201752	148202536	-1	protein_coding
ENSG00000257315	ZBED6	203765437	203769686	1	protein_coding
ENSG00000257551	HLA-AS1	221006105	221053482	-1	antisense
ENSG00000258465	DCAF8	160187254	160254920	-1	protein_coding
ENSG00000258664	IFRG15	179833916	179834311	-1	protein_coding
ENSG00000258673	RP4-773N10.6	110625310	110652341	1	antisense
ENSG00000259030	FPGT-TNNI3K	74663919	75009666	1	protein_coding
ENSG00000259832	CYP4A26P	47433351	47433546	-1	pseudogene
ENSG00000260063	RP5-968P14.2	27018623	27020622	-1	antisense
ENSG00000260088	RP11-92G12.3	200638635	200663378	1	lincRNA
ENSG00000260238	PMF1-BGLAP	156182773	156213123	1	protein_coding
ENSG00000260941	LINC00622	120140325	120141894	-1	sense_overlapping
ENSG00000260976	GS1-120K12.4	184970659	184977815	1	lincRNA
ENSG00000261024	GS1-279B7.1	185290289	185304171	-1	lincRNA
ENSG00000261196	CYP4A43P	47460054	47460174	-1	pseudogene
ENSG00000261290	CYP4A44P	47468667	47468820	-1	pseudogene
ENSG00000261504	RP11-317P15.4	182584389	182585764	1	lincRNA
ENSG00000261593	CYP4A27P	47466570	47466759	-1	pseudogene
ENSG00000261664	RP11-275F13.1	51795326	51800996	1	antisense
ENSG00000261729	GS1-204I12.4	185624134	185626300	1	lincRNA
ENSG00000261737	RP4-612B15.3	87169185	87170145	-1	antisense
ENSG00000261781	RP11-174G17.2	18392151	18400906	1	lincRNA
ENSG00000261798	RP1-118J21.25	40254648	40255843	1	antisense
ENSG00000262180	OCLM	186369704	186370587	1	protein_coding
ENSG00000263381	MIR5584	45011165	45011224	1	miRNA
ENSG00000263390	MIR3119-1	170120519	170120603	1	miRNA
ENSG00000263439	MIR4753	235353349	235353431	-1	miRNA
ENSG00000263526	MIR378G	95211416	95211456	-1	miRNA
ENSG00000263529	RN7SL122P	32923436	32923733	1	misc_RNA
ENSG00000263548	MIR5187	161196976	161197051	1	miRNA
ENSG00000263568	MIR3916	247365269	247365362	-1	miRNA
ENSG00000263675	MIR5581	37966536	37966595	-1	miRNA
ENSG00000263676	MIR4632	12251770	12251830	1	miRNA
ENSG00000263793	MIR3115	23370798	23370865	1	miRNA
ENSG00000263811	MIR3675	17185444	17185516	-1	miRNA
ENSG00000263841	RN7SL44P	153472943	153473240	-1	misc_RNA
ENSG00000263908	MIR3116-2	62544458	62544531	1	miRNA
ENSG00000263929	RN7SL186P	22337143	22337437	1	misc_RNA
ENSG00000263987	MIR5698	154076997	154077068	-1	miRNA
ENSG00000263991	RN7SL386P	22313974	22314268	1	misc_RNA
ENSG00000264014	MIR4253	23189652	23189719	-1	miRNA
ENSG00000264021	MIR3917	26232853	26232945	-1	miRNA
ENSG00000264101	MIR4689	5922732	5922801	-1	miRNA
ENSG00000264128	RN7SL713P	59031301	59031604	-1	misc_RNA
ENSG00000264208	MIR4781	54519752	54519827	1	miRNA
ENSG00000264271	RN7SL488P	63995288	63995569	-1	misc_RNA
ENSG00000264293	RN7SL657P	1340841	1341132	-1	misc_RNA
ENSG00000264294	SNORD55	45241536	45241615	1	snoRNA
ENSG00000264341	MIR4417	5624131	5624203	1	miRNA
ENSG00000264349	MIR4258	154948169	154948259	1	miRNA
ENSG00000264358	MIR3122	212250955	212251027	1	miRNA
ENSG00000264371	MIR4425	25349994	25350077	1	miRNA
ENSG00000264377	MIR4671	234442213	234442285	1	miRNA
ENSG00000264384	RN7SL431P	154138723	154139025	-1	misc_RNA
ENSG00000264419	MIR548AC	117102646	117102733	-1	miRNA
ENSG00000264470	MIR4794	65045530	65045606	1	miRNA
ENSG00000264483	MIR5008	228129291	228129384	-1	miRNA
ENSG00000264500	MIR3124	249120576	249120642	1	miRNA
ENSG00000264501	RN7SL731P	10366523	10366813	1	misc_RNA
ENSG00000264508	RN7SL473P	150539040	150539336	-1	misc_RNA
ENSG00000264553	MIR4257	150524405	150524490	1	miRNA
ENSG00000264582	RN7SL326P	41270518	41270811	1	misc_RNA
ENSG00000264584	RN7SL600P	150541449	150541745	-1	misc_RNA
ENSG00000264592	RN7SL131P	36657516	36657769	1	misc_RNA
ENSG00000264613	RN7SL290P	52461412	52461709	1	misc_RNA
ENSG00000264698	MIR4255	37627164	37627235	1	miRNA
ENSG00000264720	MIR3117	67094123	67094200	1	miRNA
ENSG00000264773	MIR4420	31212003	31212079	-1	miRNA
ENSG00000264802	MIR5191	201688636	201688755	1	miRNA
ENSG00000264831	MIR4260	209796789	209796855	-1	miRNA
ENSG00000264834	MIR1273F	53394346	53394444	1	miRNA
ENSG00000264881	MIR1273D	10287776	10287861	1	miRNA
ENSG00000264916	RN7SL230P	179869397	179869697	1	misc_RNA
ENSG00000264926	MIR378F	24255560	24255637	1	miRNA
ENSG00000264944	MIR3620	228284964	228285042	1	miRNA
ENSG00000264963	RN7SL440P	94616294	94616610	1	misc_RNA
ENSG00000265141	RN7SL451P	9039637	9039933	-1	misc_RNA
ENSG00000265201	MIR4677	243509478	243509557	1	miRNA
ENSG00000265392	MIR4252	6489894	6489956	-1	miRNA
ENSG00000265422	MIR4684	23046010	23046091	1	miRNA
ENSG00000265435	MIR3121	180407449	180407525	-1	miRNA
ENSG00000265521	MIR5697	10027439	10027516	1	miRNA
