GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000261408	17	73975312	74002080	5	2	17500	1.2483	0.10596
ENSG00000250506	17	73996987	74002080	3	2	17500	1.0335	0.15069
ENSG00000167880	17	74000583	74023533	9	3	17500	1.4842	0.068873
ENSG00000167881	17	74035184	74068734	14	2	17500	0.40381	0.34317
ENSG00000186919	17	74068042	74079747	3	1	17500	0.01005	0.49599
ENSG00000182473	17	74077087	74117657	3	1	17500	-0.16169	0.56423
ENSG00000267128	17	74136637	74150731	5	1	17500	-0.0091253	0.50364
ENSG00000141576	17	74138534	74236454	31	7	17500	-0.047375	0.51889
ENSG00000267376	17	74198725	74198877	1	1	17500	-0.73885	0.77
ENSG00000228218	17	74221832	74222887	1	1	17500	-0.5244	0.7
ENSG00000185262	17	74261283	74267375	3	2	17500	1.1556	0.12392
ENSG00000129646	17	74270130	74303761	17	2	17500	0.08952	0.46433
ENSG00000161542	17	74305567	74380602	14	5	17500	0.76816	0.2212
ENSG00000176170	17	74372665	74383941	4	2	17500	0.50758	0.30587
ENSG00000175931	17	74385532	74449288	21	4	17500	-0.4551	0.67548
ENSG00000129673	17	74449433	74466199	5	1	17500	-0.3318	0.62998
ENSG00000129667	17	74466973	74497872	4	1	17500	0.7743	0.21938
ENSG00000161544	17	74523438	74547257	4	1	17500	-0.70519	0.75965
ENSG00000214140	17	74523668	74549660	5	1	17500	-0.73015	0.76735
ENSG00000163597	17	74553848	74561430	2	1	17500	-1.1931	0.88359
ENSG00000070731	17	74559792	74583038	6	2	17500	0.38776	0.3491
ENSG00000070526	17	74620843	74639920	7	2	17500	-0.1397	0.55555
ENSG00000182534	17	74668633	74707098	20	4	17500	0.57718	0.28191
ENSG00000070495	17	74708919	74722866	7	2	17500	0.51644	0.30277
ENSG00000161547	17	74730197	74733456	1	1	17500	0.84162	0.2
ENSG00000092931	17	74731947	74777531	3	1	17500	0.64106	0.26074
ENSG00000167889	17	74864538	74946475	63	15	17500	-0.095301	0.53796
ENSG00000234912	17	75082798	75091068	8	4	17500	-0.53756	0.70456
ENSG00000129657	17	75082798	75213179	57	15	17500	-0.60084	0.72603
ENSG00000184640	17	75276651	75496678	79	20	17500	-1.921	0.97264
ENSG00000078687	17	76000249	76104916	24	4	17500	2.7242	0.0032228
ENSG00000204282	17	76103479	76107880	2	1	17500	1.4329	0.07595
ENSG00000141524	17	76106539	76128488	6	3	17500	1.5319	0.06278
ENSG00000167895	17	76126851	76139049	2	1	17500	0.72421	0.23447
ENSG00000187997	17	76142434	76162258	3	2	17500	1.4979	0.067082
ENSG00000108639	17	76164639	76169608	3	2	17500	2.2902	0.011005
ENSG00000167900	17	76170160	76183314	9	3	17500	1.1691	0.12119
ENSG00000183077	17	76183398	76203782	5	2	17500	0.26732	0.39461
ENSG00000089685	17	76210267	76221717	9	2	17500	-0.01513	0.50604
ENSG00000204278	17	76227391	76237068	3	1	17500	-1.2537	0.89503
ENSG00000267676	17	76244574	76250497	6	2	17500	0.34789	0.36396
ENSG00000184557	17	76352864	76356158	1	1	17500	1.5805	0.057
ENSG00000087157	17	76374721	76421195	25	4	17500	2.3839	0.0085646
ENSG00000187775	17	76419778	76573476	66	23	17500	2.6208	0.0043863
ENSG00000268470	17	76494911	76499138	2	1	17500	-1.3387	0.90967
ENSG00000108669	17	76670130	76778379	38	5	17500	0.49257	0.31116
ENSG00000055483	17	76783463	76837523	20	4	17500	-0.22534	0.58914
ENSG00000035862	17	76849059	76921469	31	8	17500	0.02672	0.48934
ENSG00000178404	17	76866992	76899299	19	6	17500	-0.12275	0.54885
ENSG00000108679	17	76967320	76976191	2	1	17500	0.56264	0.28684
ENSG00000171302	17	76987799	77005949	15	3	17500	0.19517	0.42263
ENSG00000173918	17	77018896	77045870	9	2	17500	-0.01648	0.50657
ENSG00000167280	17	77071021	77084681	9	2	17500	-0.85336	0.80327
ENSG00000167281	17	77085427	77613550	191	69	17500	-0.68777	0.7542
ENSG00000182156	17	77704681	77716021	3	1	17500	1.3127	0.094643
ENSG00000173894	17	77751931	77761782	5	2	17500	1.1789	0.11922
ENSG00000141570	17	77765931	77775482	2	1	17500	-0.76974	0.77927
ENSG00000141582	17	77806955	77813228	2	1	17500	-3.1686	0.99923
ENSG00000167291	17	77906142	78009647	15	7	17500	0.67079	0.25118
ENSG00000141519	17	78010435	78074412	17	6	17500	2.1915	0.014208
ENSG00000171298	17	78075355	78093678	8	3	17500	1.6455	0.049934
ENSG00000141543	17	78109013	78120982	4	1	17500	1.5741	0.057728
ENSG00000141527	17	78143791	78183130	24	7	17500	0.36487	0.3576
ENSG00000181523	17	78180515	78194722	9	2	17500	0.69703	0.24289
ENSG00000181045	17	78193498	78227299	13	4	17500	0.74373	0.22852
ENSG00000173821	17	78234665	78372586	42	10	17500	0.3214	0.37395
ENSG00000173818	17	78388965	78411886	11	3	17500	-0.09522	0.53793
ENSG00000171246	17	78440948	78451643	6	3	17500	0.1612	0.43597
ENSG00000141564	17	78518619	78940171	196	38	17500	0.4769	0.31672
ENSG00000176108	17	78965398	78983317	3	1	17500	-0.16638	0.56607
ENSG00000175866	17	79008948	79091232	21	8	17500	-0.32226	0.62637
ENSG00000181409	17	79091095	79139877	11	4	17500	-0.26741	0.60542
ENSG00000225180	17	79139307	79156964	3	1	17500	-0.81296	0.79188
ENSG00000141577	17	79163393	79196799	14	4	17500	0.85789	0.19548
ENSG00000224877	17	79213039	79215081	1	1	17500	0.33185	0.37
ENSG00000157637	17	79218800	79269347	28	4	17500	-0.89658	0.81503
ENSG00000185332	17	79285074	79304474	4	2	17500	0.39371	0.3469
ENSG00000184009	17	79476997	79490873	3	2	17500	0.28624	0.38735
ENSG00000185504	17	79506911	79520987	2	1	17500	0.086561	0.46551
ENSG00000182446	17	79523913	79615495	24	4	17500	0.97048	0.1659
ENSG00000182612	17	79604197	79615779	4	1	17500	1.0979	0.13613
ENSG00000185527	17	79617489	79630142	3	1	17500	0.74855	0.22707
ENSG00000185298	17	79633394	79640934	3	1	17500	-0.1453	0.55776
ENSG00000185359	17	79650356	79670168	3	1	17500	-0.26609	0.60492
ENSG00000262660	17	79670401	79687569	5	1	17500	-0.42178	0.66341
ENSG00000183048	17	79670404	79688042	5	1	17500	-0.42178	0.66341
ENSG00000185624	17	79801035	79818570	1	1	17500	0.7063	0.24
ENSG00000169696	17	79934683	79975282	1	1	17500	-0.55338	0.71
ENSG00000169738	17	79993012	79995608	3	1	17500	-2.0895	0.98167
ENSG00000169733	17	80005778	80009707	2	1	17500	-0.39505	0.6536
ENSG00000169718	17	80015382	80023763	1	1	17500	-0.07527	0.53
ENSG00000169710	17	80036214	80056208	3	1	17500	-0.83924	0.79933
ENSG00000176155	17	80059336	80170706	46	2	17500	-0.33026	0.6294
ENSG00000141526	17	80186273	80219005	2	1	17500	-0.51532	0.69684
ENSG00000141551	17	80196899	80231607	2	1	17500	-0.77437	0.78064
ENSG00000141574	17	80278900	80291950	3	1	17500	0.48687	0.31318
ENSG00000182459	17	80317123	80321652	1	1	17500	-0.95417	0.83
ENSG00000181396	17	80347099	80376513	3	2	17500	0.28516	0.38776
ENSG00000169660	17	80376194	80400521	6	1	17500	0.9831	0.16278
ENSG00000178927	17	80400465	80408705	4	1	17500	0.49622	0.30987
ENSG00000141562	17	80416056	80448413	9	3	17500	0.36262	0.35845
ENSG00000141568	17	80477589	80602538	48	12	17500	2.539	0.0055587
ENSG00000141580	17	80572438	80606429	14	4	17500	-0.41476	0.66084
ENSG00000141542	17	80612849	80656604	12	4	17500	1.8901	0.02937
ENSG00000141560	17	80674559	80688204	5	2	17500	0.83476	0.20193
ENSG00000167363	17	80693451	80709073	1	1	17500	2.0141	0.022
ENSG00000141556	17	80709940	80900724	79	10	17500	0.54218	0.29385
ENSG00000141579	17	80787311	80798454	8	3	17500	1.5489	0.060704
ENSG00000175711	17	80900031	81009686	58	14	17500	1.9947	0.02304
ENSG00000262081	18	80140	88570	1	1	17500	-0.27932	0.61
ENSG00000263006	18	109065	122219	1	1	17500	2.7822	0.0027
ENSG00000101557	18	158383	214629	14	3	17500	2.3008	0.010701
ENSG00000079134	18	214520	268050	19	4	17500	1.0377	0.1497
ENSG00000158270	18	319361	500722	141	34	17500	-0.69001	0.75491
ENSG00000177143	18	580367	581524	1	1	17500	-1.0364	0.85
ENSG00000079101	18	596988	650334	19	9	17500	-0.61531	0.73083
ENSG00000176912	18	641320	658340	2	1	17500	-0.16377	0.56504
ENSG00000176890	18	657604	673578	13	2	17500	-0.75503	0.77488
ENSG00000132199	18	670324	712676	42	6	17500	-1.0867	0.86142
ENSG00000176105	18	721588	812547	28	5	17500	-1.0024	0.84192
ENSG00000141433	18	904944	912173	2	1	17500	0.0587	0.4766
ENSG00000132204	18	1254384	1408345	26	2	17500	1.6707	0.047389
ENSG00000101574	18	2537524	2571508	20	4	17500	1.2056	0.11399
ENSG00000080986	18	2571510	2616634	24	5	17500	0.35913	0.35975
ENSG00000235422	18	2593673	2594912	2	1	17500	1.2633	0.10325
ENSG00000266405	18	2652169	2655394	1	1	17500	-0.27932	0.61
ENSG00000101596	18	2655737	2805015	49	8	17500	0.94048	0.17349
ENSG00000132205	18	2847028	2915991	19	7	17500	0.12158	0.45162
ENSG00000101577	18	2916992	3013313	29	5	17500	0.61895	0.26797
ENSG00000101605	18	3066805	3220106	60	18	17500	0.02825	0.48873
ENSG00000101608	18	3247479	3256234	7	2	17500	1.3298	0.091788
ENSG00000118680	18	3261907	3278282	4	1	17500	0.28512	0.38778
ENSG00000177426	18	3411606	3458409	16	6	17500	2.0158	0.021911
ENSG00000170579	18	3496030	4455335	371	102	17500	1.454	0.072966
ENSG00000177337	18	3593730	3598350	1	1	17500	1.5982	0.055
ENSG00000262001	18	3602998	3608334	2	1	17500	-1.2967	0.90263
ENSG00000263724	18	3878180	3897069	3	1	17500	1.8977	0.028869
ENSG00000263878	18	3962353	4013943	24	6	17500	0.70883	0.23922
ENSG00000261520	18	4264602	4295405	8	3	17500	0.030556	0.48781
ENSG00000231824	18	5145284	5197502	22	7	17500	-0.41808	0.66206
ENSG00000263753	18	5232875	5246507	9	3	17500	-0.10776	0.54291
ENSG00000264575	18	5236723	5238597	3	1	17500	0.76182	0.22308
ENSG00000198081	18	5289018	5297052	8	1	17500	1.5149	0.064898
ENSG00000082397	18	5392383	5630699	93	19	17500	0.096426	0.46159
ENSG00000206432	18	5882071	5895954	4	2	17500	-0.5704	0.7158
ENSG00000154655	18	5954705	6415236	158	35	17500	-0.81111	0.79135
ENSG00000265944	18	6511415	6590652	46	15	17500	-0.46745	0.67991
ENSG00000088756	18	6729717	6915715	89	20	17500	1.2578	0.10424
ENSG00000265933	18	6919495	6929965	4	2	17500	-2.1227	0.98311
ENSG00000264127	18	6926943	6928209	1	1	17500	-1.175	0.88
ENSG00000101680	18	6941743	7117813	105	31	17500	0.93249	0.17554
ENSG00000263716	18	7134930	7135818	1	1	17500	-0.12566	0.55
ENSG00000173482	18	7566780	8406859	325	60	17500	1.3694	0.085441
ENSG00000266613	18	8412127	8414302	3	1	17500	1.7808	0.037474
ENSG00000229442	18	8486995	8513847	7	2	17500	-0.23269	0.592
ENSG00000225212	18	8545633	8546815	2	1	17500	1.6918	0.045343
ENSG00000206418	18	8609443	8639379	18	4	17500	1.1549	0.12406
ENSG00000168502	18	8705659	8832776	95	24	17500	0.19564	0.42244
ENSG00000242058	18	9020027	9020762	1	1	17500	-0.91537	0.82
ENSG00000178127	18	9102628	9134343	5	2	17500	0.91768	0.17939
ENSG00000101745	18	9136226	9285983	35	6	17500	1.9579	0.025121
ENSG00000128791	18	9334765	9402418	21	4	17500	1.0643	0.1436
ENSG00000017797	18	9475007	9538114	30	7	17500	1.1308	0.12907
ENSG00000251994	18	9518117	9518258	1	1	17500	1.5893	0.056
ENSG00000154845	18	9546789	9615238	18	5	17500	-0.041002	0.51635
ENSG00000168461	18	9708162	9862548	78	24	17500	-0.2952	0.61608
ENSG00000252680	18	9844714	9844843	1	1	17500	-1.2265	0.89
ENSG00000168454	18	9885763	9889272	7	3	17500	0.93649	0.17451
ENSG00000101558	18	9913999	9960018	21	6	17500	0.95326	0.17023
ENSG00000154856	18	10454625	10489945	24	5	17500	0.41827	0.33787
ENSG00000134265	18	10525902	10552758	7	1	17500	1.0847	0.13904
ENSG00000154864	18	10666480	11148587	244	55	17500	1.1113	0.13322
ENSG00000141404	18	11688955	11885684	59	10	17500	-0.018794	0.5075
ENSG00000154889	18	11882621	11909222	19	5	17500	-0.46075	0.67751
ENSG00000141401	18	11981024	12030876	33	9	17500	-1.0031	0.8421
ENSG00000181626	18	12093852	12129748	15	2	17500	-1.1834	0.88168
ENSG00000267076	18	12211377	12211806	1	1	17500	-0.67449	0.75
ENSG00000176194	18	12254318	12277594	10	4	17500	0.18193	0.42782
ENSG00000176014	18	12307668	12344319	11	2	17500	1.9412	0.02612
ENSG00000141385	18	12328943	12377313	19	2	17500	1.9603	0.024982
ENSG00000141391	18	12407895	12432237	6	2	17500	2.6415	0.004127
ENSG00000134278	18	12446511	12658133	55	11	17500	1.5275	0.063313
ENSG00000128789	18	12658737	12725739	15	3	17500	0.81346	0.20798
ENSG00000101624	18	12661832	12702776	6	2	17500	1.3472	0.088964
ENSG00000175354	18	12785477	12929642	49	13	17500	6.7982	5.2968e-12
ENSG00000085415	18	12947132	12987535	9	2	17500	0.73974	0.22973
ENSG00000101639	18	12991361	13125051	54	7	17500	1.4117	0.079012
ENSG00000168675	18	13217497	13652754	170	48	17500	1.552	0.060328
ENSG00000267690	18	13419420	13427479	2	1	17500	1.2314	0.10908
ENSG00000177150	18	13663346	13726662	15	4	17500	-1.2741	0.89868
ENSG00000101654	18	13726659	13764557	20	4	17500	0.34821	0.36384
ENSG00000176136	18	13824154	13826861	1	1	17500	-0.35846	0.64
ENSG00000185231	18	13882043	13915706	24	4	17500	-0.92776	0.82323
ENSG00000175322	18	14057456	14132489	14	4	17500	0.34761	0.36407
ENSG00000265296	18	14391912	14393908	1	1	17500	-2.0537	0.98
ENSG00000180777	18	14728271	14852737	17	3	17500	0.52355	0.30029
ENSG00000067900	18	18526867	18691812	23	2	17500	-0.64743	0.74132
ENSG00000141449	18	18822203	19105378	59	6	17500	1.6399	0.050517
ENSG00000141446	18	19109242	19180845	8	2	17500	2.1191	0.01704
ENSG00000167088	18	19192228	19210417	4	1	17500	1.0125	0.15564
ENSG00000158201	18	19230858	19284766	12	2	17500	1.9493	0.025632
ENSG00000101752	18	19284918	19450918	38	7	17500	1.8067	0.035408
ENSG00000242971	18	19373844	19374118	1	1	17500	-0.25335	0.6
ENSG00000265142	18	19405448	19411371	4	2	17500	1.9115	0.027968
ENSG00000141448	18	19749404	19782491	2	1	17500	0.613	0.26994
ENSG00000212710	18	19993564	19997878	1	1	17500	0	0.5
ENSG00000101773	18	20378224	20606451	48	5	17500	-0.96956	0.83387
ENSG00000134508	18	20714528	20840431	40	8	17500	-0.92472	0.82245
ENSG00000134490	18	20777108	21017925	72	15	17500	-0.67187	0.74917
ENSG00000101782	18	21032787	21066567	9	3	17500	-1.2566	0.89556
ENSG00000141452	18	21083473	21111746	7	1	17500	0.26981	0.39365
ENSG00000141458	18	21086148	21166862	30	3	17500	0.062371	0.47513
ENSG00000154065	18	21178890	21242849	14	5	17500	0.45975	0.32285
ENSG00000053747	18	21269407	21535030	85	9	17500	-1.1322	0.87122
ENSG00000168234	18	21572737	21715574	64	17	17500	-1.6605	0.9516
ENSG00000154040	18	21718942	21741567	9	2	17500	-0.011246	0.50449
ENSG00000141447	18	21742008	21977844	77	26	17500	-0.87056	0.808
ENSG00000154059	18	22006580	22033499	10	4	17500	0.99629	0.15955
ENSG00000134489	18	22040593	22059921	16	6	17500	0.48375	0.31428
ENSG00000229248	18	22596398	22597168	1	1	17500	0.12566	0.45
ENSG00000198795	18	22641890	22932154	96	20	17500	2.2953	0.010859
ENSG00000141380	18	23596578	23671181	8	2	17500	2.0688	0.019281
ENSG00000154611	18	23713816	23773319	15	2	17500	1.5556	0.059899
ENSG00000266227	18	23784833	23785868	1	1	17500	0.27932	0.39
ENSG00000141384	18	23805900	23971649	37	6	17500	0.83492	0.20188
ENSG00000134504	18	24034874	24237365	100	30	17500	0.56277	0.28679
ENSG00000263846	18	24179372	24180302	1	1	17500	-2.0537	0.98
ENSG00000260372	18	24235706	24770662	332	51	17500	0.26113	0.397
ENSG00000265369	18	24267585	24283602	5	1	17500	-1.174	0.8798
ENSG00000171885	18	24432002	24445782	5	2	17500	-0.74969	0.77328
ENSG00000154080	18	24495595	24765281	208	27	17500	0.49256	0.31116
ENSG00000244329	18	24935370	24935728	1	1	17500	0.49585	0.31
ENSG00000265097	18	24998848	25000399	1	1	17500	2.807	0.0025
ENSG00000263405	18	25032478	25033621	1	1	17500	2.1973	0.014
ENSG00000170558	18	25530930	25757410	95	17	17500	-0.84519	0.801
ENSG00000266296	18	26231696	26233172	1	1	17500	-0.7063	0.76
ENSG00000134762	18	28569974	28622781	43	7	17500	0.42134	0.33675
ENSG00000134755	18	28645940	28682378	10	4	17500	1.032	0.15103
ENSG00000134765	18	28709199	28742819	22	5	17500	-0.23474	0.59279
ENSG00000134760	18	28898052	28936992	30	5	17500	-0.12641	0.55029
ENSG00000175065	18	28956740	28994875	17	3	17500	0.66125	0.25423
ENSG00000134757	18	29027758	29058665	20	5	17500	1.2797	0.10033
ENSG00000046604	18	29078006	29128971	29	5	17500	0.84952	0.1978
ENSG00000118271	18	29171689	29178974	4	1	17500	-1.745	0.95951
ENSG00000118276	18	29202210	29265799	24	5	17500	-0.47072	0.68108
ENSG00000153339	18	29409136	29533099	36	5	17500	-0.76903	0.77906
ENSG00000265273	18	29542141	29543581	2	1	17500	-0.89616	0.81492
ENSG00000101695	18	29598335	29653176	13	3	17500	0.27654	0.39107
ENSG00000134758	18	29671818	29711524	11	4	17500	-1.3877	0.91738
ENSG00000141441	18	29704840	30050447	158	28	17500	-0.14263	0.55671
ENSG00000141434	18	29765032	29800367	29	6	17500	1.8954	0.029017
ENSG00000197705	18	30252634	30353025	52	4	17500	-0.57909	0.71874
ENSG00000166960	18	30517366	31021065	101	9	17500	-1.0763	0.8591
ENSG00000141431	18	31158579	31331156	66	9	17500	2.1715	0.014945
ENSG00000101746	18	31431064	31804916	82	17	17500	-0.76862	0.77894
ENSG00000134769	18	32073254	32471808	128	15	17500	-0.49642	0.6902
ENSG00000166974	18	32556892	32723434	87	14	17500	-0.028153	0.51123
ENSG00000186812	18	32820994	32847097	10	4	17500	1.2679	0.10241
ENSG00000186814	18	32831032	32870196	13	5	17500	1.3987	0.080952
ENSG00000257267	18	32870246	32890730	4	1	17500	0.481	0.31526
ENSG00000172466	18	32912176	32925446	3	2	17500	1.2508	0.10551
ENSG00000186496	18	32946661	32957301	5	2	17500	0.094414	0.46239
ENSG00000153391	18	33032194	33077955	15	4	17500	0.21494	0.41491
ENSG00000141429	18	33161081	33291798	46	6	17500	-0.44545	0.672
ENSG00000141428	18	33552046	33559241	4	1	17500	-1.1777	0.88055
ENSG00000141425	18	33564350	33647539	21	3	17500	-0.88323	0.81144
ENSG00000141424	18	33688495	33709348	14	2	17500	0.56476	0.28612
ENSG00000134759	18	33709407	33757909	22	4	17500	-0.87099	0.80812
ENSG00000075643	18	33767482	33852120	44	14	17500	-0.79694	0.78726
ENSG00000134775	18	33877677	34360018	274	48	17500	-0.32806	0.62857
ENSG00000134779	18	34359987	34409158	15	3	17500	-0.036814	0.51468
ENSG00000150477	18	34409069	34812135	78	6	17500	0.10233	0.45925
ENSG00000101489	18	34823010	35146000	171	46	17500	-0.40791	0.65833
ENSG00000267374	18	36786888	37380282	165	24	17500	0.12793	0.4491
ENSG00000078142	18	39535171	39667794	23	3	17500	1.3374	0.090552
ENSG00000267586	18	39739247	40271387	199	25	17500	-0.5261	0.70059
ENSG00000152214	18	40323192	40695657	120	25	17500	1.9012	0.028636
ENSG00000132872	18	40847843	40857615	2	1	17500	1.4655	0.071398
ENSG00000152217	18	42260138	42648475	143	36	17500	0.038527	0.48463
ENSG00000132874	18	42792960	43263072	298	50	17500	-0.0617	0.5246
ENSG00000141469	18	43304092	43332485	31	4	17500	-0.98205	0.83696
ENSG00000197046	18	43405477	43424045	13	4	17500	-1.3247	0.90736
ENSG00000152223	18	43427574	43547240	36	7	17500	-0.62708	0.7347
ENSG00000152229	18	43563502	43652238	31	5	17500	-0.95447	0.83008
ENSG00000152234	18	43664110	43684300	13	1	17500	0.10204	0.45936
ENSG00000152240	18	43684298	43708299	4	1	17500	0.47955	0.31577
ENSG00000251939	18	43701581	43701687	1	1	17500	0.15097	0.44
ENSG00000152242	18	43753519	43846949	20	2	17500	-1.5084	0.93427
ENSG00000141622	18	43906772	44043103	48	16	17500	0.68952	0.24525
ENSG00000167210	18	44056935	44236996	126	33	17500	2.4254	0.007645
ENSG00000101638	18	44259081	44339220	47	18	17500	1.4147	0.078571
ENSG00000078043	18	44388353	44500123	30	4	17500	1.4728	0.070397
ENSG00000167216	18	44497455	44627658	36	5	17500	1.2391	0.10766
ENSG00000206181	18	44558943	44561988	2	1	17500	1.8043	0.03559
ENSG00000167220	18	44633774	44676891	12	3	17500	0.18215	0.42773
ENSG00000267228	18	44661027	44702652	10	3	17500	0.54923	0.29142
ENSG00000134049	18	44681413	44702745	4	2	17500	0.97055	0.16589
ENSG00000215474	18	44746293	44775554	13	3	17500	0.077727	0.46902
ENSG00000267156	18	45156483	45157219	1	1	17500	0.43991	0.33
ENSG00000175387	18	45357922	45457515	21	2	17500	1.6662	0.04784
ENSG00000184828	18	45553044	45937123	173	56	17500	-0.53323	0.70306
ENSG00000134030	18	46065417	46389588	183	55	17500	0.44731	0.32733
ENSG00000101665	18	46446223	46477081	19	7	17500	-0.67921	0.7515
ENSG00000141627	18	46570039	46987717	136	15	17500	1.1802	0.11896
ENSG00000263849	18	46576057	46576138	1	1	17500	-0.77219	0.78
ENSG00000215472	18	47008051	47017956	4	2	17500	0.072196	0.47122
ENSG00000265496	18	47013709	47018248	4	2	17500	0.072196	0.47122
ENSG00000265681	18	47014851	47018906	4	2	17500	0.072196	0.47122
ENSG00000265182	18	47021517	47023266	4	2	17500	0.36099	0.35905
ENSG00000101670	18	47087069	47119272	13	4	17500	0.27266	0.39256
ENSG00000267444	18	47176720	47177530	2	1	17500	-0.53255	0.70283
ENSG00000167315	18	47309869	47340330	10	3	17500	0.81854	0.20653
ENSG00000267322	18	47340393	47377429	22	6	17500	0.35593	0.36095
ENSG00000167306	18	47349183	47721463	245	44	17500	0.28084	0.38942
ENSG00000172361	18	47753563	47792892	12	2	17500	-1.1609	0.87717
ENSG00000141644	18	47793252	47808144	11	3	17500	-1.3397	0.90983
ENSG00000154832	18	47808713	47814674	5	2	17500	0.071038	0.47168
ENSG00000154839	18	47901365	47920543	14	3	17500	-0.24459	0.59661
ENSG00000239780	18	47984257	47985165	1	1	17500	-0.7063	0.76
ENSG00000141639	18	48086448	48258194	96	20	17500	-0.056186	0.5224
ENSG00000134042	18	48324574	48351772	23	8	17500	-0.21493	0.58509
ENSG00000239689	18	48349947	48350490	1	1	17500	-1.7507	0.96
ENSG00000082212	18	48405419	48474691	18	2	17500	1.3252	0.092549
ENSG00000141642	18	48494361	48514491	4	1	17500	0.78076	0.21747
ENSG00000141646	18	48494410	48611415	24	2	17500	0.93911	0.17384
ENSG00000267717	18	48684652	48685753	1	1	17500	0.025069	0.49
ENSG00000176624	18	48700920	48744674	7	2	17500	-0.92889	0.82353
ENSG00000187323	18	49866542	51057784	516	65	17500	1.0109	0.15603
ENSG00000134046	18	51679079	51751158	21	4	17500	0.3234	0.37319
